AGB,Prediction
133.21251,142.665306930542
51.679726,103.34392173131306
10.538333,12.20583616336187
86.63069,89.4463198852539
61.26712,80.4413022327423
19.699305,44.090547313690195
10.685924,10.708274428049721
13.234417,37.1008740011851
13.095145,26.276108042399088
10.299632,75.72493318239849
15.229194,15.806330282092096
105.83907,93.11785209655764
26.632961,39.421648222605384
83.18815,102.38210910161335
121.93727,84.69072470347088
24.768349,84.30520754496256
66.48156,40.37290410995483
15.718985,20.434231135050453
109.475975,32.730500238736475
261.58643,31.18168504079183
19.37721,27.521971860726673
24.137949,76.48635284105937
32.137295,71.57451158841451
29.72614,65.53769655863442
71.425835,83.76157315572104
127.37509,152.73979200998937
112.01336,64.05717164675394
49.705467,65.82122395197551
43.15702,75.20661091486612
42.329605,68.76803952217102
14.187076,89.64372897148132
57.87088,113.81531191507975
20.088715,45.25144749800364
39.362453,11.064452419281007
10.850879,16.986515000661214
39.947166,32.01852962176005
104.26219,44.78664143880209
11.731232,29.966343971888218
21.738316,23.600043083826705
27.352024,18.42656112353007
51.850372,108.85085051536562
11.148296,43.85826069672902
19.055275,23.34944416046143
45.80398,90.89974202156067
24.428509,41.34262197812399
40.774532,83.95320262591044
35.60727,149.83966791788734
150.1664,104.5294690513611
48.731155,133.28170632044475
15.953474,20.648103957573575
10.063247,10.32356472333272
10.285637,14.063597688674925
46.58241,39.42495051383972
97.398415,97.64664896011351
115.149,148.58905131657914
73.861725,124.14299497286476
10.782767,69.30178411165873
10.193696,11.194498799641927
149.02562,82.36329889376957
11.206178,24.94002153078715
11.319609,20.91875909169515
20.92076,18.415753240585325
56.24847,76.92798967997236
33.461773,33.19787021636964
35.828922,84.08738829294842
23.606417,71.10534892400106
50.91337,28.792358922958375
10.193254,11.399959761301677
10.285637,12.182338492075603
10.405951,12.184028032223384
26.925323,41.85010620355606
10.193696,11.141087916692097
19.379705,111.53100666364034
21.356031,33.37234740893046
112.3518,164.14114320119225
35.82746,37.57300614356995
10.352592,10.885117978254952
111.168,83.146214094162
80.88842,21.923168586095173
10.578492,87.61892479896547
44.664265,58.64911211013794
10.591894,11.047242778142293
10.207589,10.54826158205668
53.060925,23.59338835398356
10.352592,11.37213825861613
10.115625,10.556844921112061
105.460266,135.7557154115041
26.824026,75.09708852767945
47.806416,184.86992163976035
113.872375,70.03440693855286
10.15499,12.085998713175455
92.4149,29.186654748916617
15.379701,37.516557992299404
35.547813,154.59883214314775
10.352882,11.853059603373207
60.4145,67.67410273551941
54.215836,120.78100874582925
73.54088,108.81092619895934
15.961553,33.10066270748774
65.0589,59.89651294072469
79.18021,36.71010403951009
175.5154,114.8341624323527
61.30045,67.02207081476848
17.208612,86.2133584658305
11.192159,14.375997157494226
38.557648,68.50521670659383
13.808562,23.56098094304403
19.032938,33.52745790799459
263.304,86.5311969057719
20.333149,30.956937386194866
77.37595,89.56489651997884
27.99382,75.77237990379334
173.58072,113.69636041005451
136.27643,73.11530489603679
93.71342,66.49623839378356
10.484899,12.932513847351075
149.80228,94.3567549133301
10.591894,16.498301986058554
27.60418,69.87900943756104
23.360937,23.627030433813733
192.35962,92.2232779375712
58.609108,175.80959414800006
117.11155,126.95357872645062
68.03384,130.62897628823913
96.66742,95.31484184265135
10.338602,12.14274105747541
30.849749,74.59771333694458
81.58594,60.61443808237713
258.4919,115.29356778144836
33.65269,31.950972585678105
10.286049,11.266254901885986
10.207589,12.237649154663083
178.54005,145.03500157674154
88.85299,114.09726074854532
38.79715,32.28103675206502
88.81452,58.86659498532613
11.206178,12.419580348332723
105.434616,125.84235067367554
25.831072,23.200792090098062
32.93753,51.66850104014079
10.207589,11.537250878016154
12.573531,27.190016361872352
66.9934,87.07086463292443
58.33562,86.46888121287027
178.51111,158.02229773203533
65.849945,86.06495138486225
88.67619,102.51607278188071
39.974937,143.68869408607486
101.91501,75.63515301386515
90.381935,87.78805791219074
65.07191,83.35643081665039
144.97685,81.34903953234354
81.79905,89.38727911631265
10.063247,10.721153662999468
75.577324,105.23220743179323
152.63028,109.82643514633179
114.21811,75.53866942405699
10.645873,29.751499147415156
125.40164,97.18192038218181
65.38738,77.12875799814861
69.679634,93.43565406481426
86.45051,102.8570403353373
107.056725,115.50976888656618
10.338997,15.623579490979509
56.43339,92.45400897661847
26.963102,114.89991482416787
23.39584,19.625263471603393
10.392394,14.71947076479594
118.788826,91.84849592645963
10.594578,19.1473601214091
89.509125,87.55329016685486
58.104126,106.27290557543438
101.90433,94.9584549776713
10.191363,19.700833574930826
85.5727,64.080610109965
109.53543,92.96172873497011
133.0149,105.10610692660013
10.352592,15.186426455179848
80.830284,84.46545400301616
10.484899,20.87381217956543
140.14793,84.18532835006715
124.92385,105.42883509318035
77.53652,83.94935525258384
69.04751,30.382887824376425
122.98688,82.9130798594157
114.13267,60.822277510960895
10.352592,10.407036027908326
10.484899,20.16460815111796
62.09729,50.89896421114604
81.16864,70.97497625986736
121.42868,124.25659679412841
173.66751,99.63846488952635
96.87222,66.84504180908203
68.84431,104.70088637669882
73.227974,94.30298418045045
10.445267,12.151300121943157
110.560585,80.83564579010012
40.742348,121.64082861582439
119.291534,122.72576539039613
32.72644,99.83310637791952
10.740091,14.198070284525556
102.66154,115.47677639007567
10.49888,11.465785287221275
10.945681,12.325625902811685
10.301344,10.504638646443684
155.63922,96.45238073666891
23.760649,49.7709905107816
79.06569,86.19075863520305
62.478752,21.134598417282106
10.589456,24.066046476364132
105.11148,132.02635149637857
138.20195,108.35195007006328
96.39454,54.88666935284931
81.90775,93.67206518808999
70.09129,93.446559492747
10.851196,13.034547882080078
23.143545,80.02796246846516
97.899956,118.66953864415487
77.02573,93.18141113917032
207.61893,80.11292516708373
97.3933,75.75546308517457
104.54296,119.18034379005432
125.56883,112.39003979682923
115.60777,52.2792104911804
85.06138,109.2870454279582
11.503869,20.303417202631632
65.90635,101.6208577632904
10.207252,39.864886420567835
107.698265,79.92193742752075
216.67508,80.86439086914064
14.421356,19.491703863143922
98.35547,131.41812297821048
10.338997,32.43220009485881
10.339612,112.1493033854167
35.294655,91.74073386510211
109.69523,96.39177592595416
74.15415,78.83448831558229
46.655937,84.04003501256308
10.891252,10.57249591509501
122.11479,94.46725449562072
73.97356,98.67339058558146
149.62854,99.90209605534871
115.61972,72.91611437479656
10.445267,11.404083595275878
107.0753,87.77939902941385
82.50565,108.5305245145162
91.47977,108.37523461023964
11.184793,13.857757021586103
85.57275,132.30941509882607
99.89848,111.81116432825725
47.78086,45.26524532636007
49.0497,111.19040600458779
76.69999,110.65110301335652
43.92913,76.3639078807831
144.70468,62.452470868428556
75.993256,90.92490937550863
121.817314,83.1366984240214
108.04906,52.222753794987995
125.7258,72.19747541745504
113.398735,12.639788729349771
40.55001,90.1558990383148
47.850372,39.467870216369626
129.84418,76.66261275291443
26.267239,95.14278104782103
94.410904,93.24404300053915
121.88279,117.19216800053911
154.67946,85.18489417076113
97.62789,97.61915025711058
98.793,85.89816854794819
143.1837,115.99068316141764
143.51062,81.81389731725058
77.28469,79.37623764038085
10.688254,11.15982888539632
121.32516,102.1162675380707
60.200317,133.05397740364074
10.646117,15.6447148958842
139.7565,91.33300849278766
42.439823,30.37482723236084
55.31771,75.18375091234843
12.028208,28.829817558526994
86.37186,121.32312101046246
37.29538,106.25899128913879
99.12576,106.33122751871743
56.393284,20.728454427719115
105.206184,93.62679315249126
11.148296,68.87063227653503
98.09563,87.36981491088865
94.88814,91.88355690002442
48.082058,17.90048385739327
35.270588,172.3146732711792
45.55184,17.72320232073466
12.142165,23.22382337888082
89.451515,109.16887822469074
54.01624,79.68068786621093
35.38874,48.490352716445926
31.369303,26.81356245040894
13.789082,16.35533738136291
150.71642,104.30695136388145
44.51469,26.329349098205565
16.961035,20.710515963236492
110.098946,89.62047272046408
22.55138,16.31182344754537
151.12051,96.99010369618735
206.48978,101.63766130447388
118.52768,139.93716839472452
16.81546,21.390418122609454
149.74161,53.0903691069285
51.160175,15.874289843241373
85.22818,44.873101892471325
36.735905,28.390248126983646
182.28851,106.14447521209719
54.04899,87.26665203730266
82.237625,100.53756831804911
56.16137,83.93298290252686
10.95992,12.701892016728719
66.84994,68.34588264465332
10.591894,14.699184407790499
56.615204,154.71590730985005
128.18849,74.44134611765544
105.32347,111.57334157307942
178.40973,69.13355388641358
10.753949,15.763622611363727
13.622362,46.2013489405314
50.38967,48.07897979736329
21.712011,98.37246651967367
59.937725,39.930323406855265
63.461735,69.23272683779398
24.632751,117.39513582229614
129.27434,108.92172650973004
46.301723,113.66613098780316
138.6123,79.39901030222576
112.926,89.50145786285401
60.713223,126.28903633753458
61.056454,44.61069275856017
128.73654,72.19465770721436
13.095145,16.16509449005127
18.15842,61.888323904673264
13.175077,16.86167238235474
15.597728,33.291405954360954
18.22447,14.999096870422363
10.810554,12.324019991556803
161.01524,118.51198945999147
56.334576,71.7100824991862
25.32937,42.14774985313416
33.920788,107.26979754765829
10.500865,29.32198997497558
65.297035,83.49027828852337
58.546604,104.94416531244913
30.801031,24.533020442326865
70.68115,78.79653716405232
61.71738,78.4883445103963
51.856712,22.61209857304891
108.39116,75.05745347976685
23.525679,34.43672507524491
59.680023,81.01288228352865
13.115859,15.802241675059
15.063914,16.221242423852285
121.38901,122.51440909703575
59.312866,78.0331450780233
58.801693,96.92718026479086
127.37722,76.4895053132375
57.37984,41.753977435429896
17.744844,15.151333510080974
20.222294,19.424605207443236
60.692444,32.12481127897898
12.578017,19.9237975025177
10.983943,13.795108655293781
10.39169,28.81968827883403
123.1862,77.08245920181272
58.724815,88.14843381245932
13.672224,14.2565043036143
23.3129,23.996615123748775
94.4519,101.65110182126362
45.066612,71.46124358495076
24.395193,94.30812389055886
64.1719,75.81397018114728
10.957117,14.289071756998702
4.505998,18.277705986499786
51.7531,19.40710726102193
11.713358,13.845111583073932
50.976696,77.68314685185749
47.69556,69.74750235875449
229.51736,102.53018272717793
78.83203,84.652056611379
11.368706,16.55320891857147
13.749342,14.488942305246992
134.31088,72.44047296524049
16.81416,24.032790953318276
104.547,138.529029490153
14.966809,25.92348289489746
39.799965,90.24956889470417
11.203225,21.19274313290914
14.164868,19.20989470799764
214.32263,91.13874884287517
15.952261,15.007467838923136
10.487022,22.331288022994997
57.56659,93.41517584800721
15.974612,13.51459810256958
29.696932,51.61198356946309
105.73406,110.03344521840413
41.79679,86.48067920049033
11.258265,12.44657870054245
75.85375,58.465280106862394
12.031955,35.40141484896342
12.260352,14.275009447733561
11.521471,22.755156979560848
14.841319,41.70175168395043
13.789082,23.960308469136553
40.237072,78.25358187993368
15.781592,19.329870436986287
50.529358,73.7979212697347
41.366325,59.574196758270254
28.130384,79.3682488568624
13.727948,17.934578742980957
30.497871,65.97858309110005
47.09942,78.02896135965985
67.6079,59.25671372413636
38.9691,71.6674258931478
10.2328,13.759009170532229
10.591894,18.21872097015381
13.401421,23.42093035697937
47.906548,91.167937335968
21.763313,83.76627387364707
95.9031,79.37409411112469
79.5187,23.53494579633077
13.120788,31.15855873425801
68.076584,90.45153561909993
91.50216,78.45488783518473
12.614875,24.959117711385094
95.95972,48.498868767420454
34.98611,78.65761002858481
23.138718,17.14828219095866
14.586209,15.07005483309428
36.820892,84.3097387568156
62.053394,100.28634062449139
33.4162,100.29437255223593
91.83682,103.89100377400717
19.200775,59.22555065472921
86.430336,84.68263856252034
107.615364,75.39185631752014
86.49667,78.23320504188537
11.052471,12.401864550908407
11.216978,13.904335594177246
11.313454,14.267382917404175
76.48228,99.64318611780804
153.84894,69.87302399953207
82.04298,99.75996428171793
104.75505,65.20496085802715
14.784936,22.166142616271973
11.011592,15.914649111429851
83.37396,90.58733644803364
170.90742,88.89196047147114
35.75473,79.71019282341004
107.25189,124.08679908752438
10.940158,12.860175132751463
80.70118,68.99593741734822
28.855703,74.27904168128968
17.963497,15.281222117741901
34.13092,16.828588368097936
35.64332,19.052526731491085
54.825863,98.73082843780516
24.16111,94.55267738342285
13.5062,30.48840723991394
13.337924,28.501928901672365
49.212585,42.71902551492057
79.36452,70.84781488736469
19.323792,24.186731354395544
13.551902,27.26257361412048
14.707741,19.19511226654053
10.848416,12.645611998240154
12.13888,13.460505129496257
10.902659,13.18455043474833
10.997886,23.229842103322344
11.46586,38.77937994321187
104.786766,89.17845362345379
19.08999,25.29968615531922
14.99915,38.75404904365539
29.324823,30.659534654617303
136.62666,163.28627373695375
104.18403,72.43524528503418
100.61155,160.17563076019286
87.33496,144.01497034708657
132.7504,125.02438690821327
73.86697,131.82645568847659
20.56588,34.46704164505005
107.52212,147.81184820810958
129.34132,140.9065208276113
123.420456,157.1176784197489
129.3308,114.59196778615316
131.91933,129.56847761472068
81.538895,98.10080737113952
81.79259,107.54576264699298
65.068474,78.56192707061767
103.28346,153.00035189628602
129.87927,127.05642589886986
69.20628,169.02985219637554
155.93777,107.5464135424296
99.77197,141.38783667246503
104.26981,184.82278326670325
72.97065,124.44905954996743
117.716835,102.59053785324095
90.5644,169.48540651321412
96.90334,117.87297954559327
108.52194,50.64912075996399
149.80864,117.93111884117124
96.60051,118.20661652882895
59.742702,147.3728294658661
138.85547,147.90580563545228
31.457937,85.13222055753073
121.81257,100.06072875022886
168.98311,148.87226984024048
29.310144,57.308383312225345
105.92392,100.57231640497845
57.961292,91.66761128107709
86.176796,153.20702436447144
62.400177,88.67723218917847
79.675766,150.55548659642537
318.9324,143.19603502909342
109.338745,163.91676692326865
65.545944,100.13270702997845
38.57399,103.37781116167702
95.648705,97.73970330874124
93.37007,146.94466445287068
61.51896,14.61207208633423
87.225945,133.95757305145264
119.06723,149.00266796112064
10.207252,41.156678444544475
69.00026,105.04345809936521
131.66925,117.63325401306155
80.89591,195.10247021992996
79.72074,123.31441059112547
48.41302,152.41726446787513
143.59981,111.09212110837301
44.8073,23.028718477884933
98.496544,111.27625057856241
140.5809,124.95456586201985
36.991673,96.09205985705057
379.02655,130.85452467600507
55.581997,112.28604135513305
43.5448,112.02808636983237
38.839176,131.97122913996378
125.413765,138.6125858306885
118.83777,172.77219564437863
211.67357,98.14612187385559
93.42926,118.84904984474184
193.40987,116.18646191279093
11.413555,21.69689584732055
59.132603,106.08306256612141
116.812355,115.75093793233236
225.26826,137.45280628204347
185.90366,95.10252833048501
142.97769,156.07328186035156
91.67893,74.96840002059938
105.84906,122.76073234558106
105.31137,140.5392954381307
91.032875,133.06112392425538
156.53198,192.1065314992269
114.03602,135.43711676279705
138.41507,109.99733300209046
181.35683,144.3924419148763
181.76788,153.92873547871903
130.70468,154.5803046607971
82.910645,134.24788318634035
127.74536,78.71408809979758
117.4294,140.10965843200685
119.84908,84.94469737052917
118.840416,147.45428327560424
109.97732,101.43114001592001
195.44295,131.7708430258433
115.92646,45.74554681460063
67.86054,108.10741103490194
113.321304,127.71374622980753
100.407104,111.97667038599651
163.51564,128.37830472310387
23.849802,117.10555754979453
89.6785,109.76758575439453
16.044804,26.106761217117306
71.167564,109.52496063232422
124.368706,133.38240627288818
93.882195,85.80298702239992
100.15633,119.24562381744387
70.25004,142.37948841730756
78.90439,93.75550658543905
68.5049,77.62590092976887
103.614,121.47772306124367
110.74771,100.66603099187213
59.388744,121.82235449473063
68.47286,121.44476473490397
105.2528,114.0060739517212
39.098938,36.85579929868379
27.84048,116.06190737088522
44.461033,76.23387457847595
173.66695,152.50134349822997
132.98695,137.01446627934774
39.46032,36.82870755195618
117.11102,68.06313813209533
126.08488,80.21145202000938
177.24045,106.25722341537477
15.915029,42.44026155471802
158.51897,138.79654158910117
80.77965,127.24807076772053
226.40726,134.01354875564576
89.49674,82.94507351239523
127.39056,130.40712776184083
153.75375,112.59077641169229
75.84301,154.76474327087405
104.88774,102.53661104838056
137.08556,118.4168145910899
82.49602,111.86064527511597
59.657303,63.35137447992962
17.55143,121.09718865712483
143.06703,139.16475563685097
109.24162,50.173044233322145
109.93102,152.99707228342695
21.419031,37.72508877754211
125.8115,148.83020250320433
25.785538,72.08760758519173
181.9427,147.13073299725852
138.4525,161.10525243123374
53.501183,73.05645865122477
215.38026,107.86695837656656
106.02028,98.1851517868042
95.084755,99.39009305318197
98.04569,161.66463419596357
33.327717,161.00812733968095
63.29578,154.44133293151856
130.34059,117.97250828107198
78.93163,139.40937129974367
66.89066,63.68360137939454
80.31182,143.62039919535317
157.265,124.54302967707318
122.085976,137.2336526997884
98.64842,167.79822135925292
62.053337,51.83768155733744
34.837326,73.53606955210368
109.606,110.73799868265787
89.39203,76.35104937235515
63.62807,72.71333559036255
184.17192,139.63435782114666
118.50428,70.07507487138112
30.888454,123.98741432189944
114.785095,121.97532171885176
148.8151,117.81015350023905
97.60272,144.43025818506877
150.37405,161.45827123006183
147.51126,132.08286047617594
144.52689,155.15683920542398
138.57117,147.2308637491862
72.77888,152.86428637186685
169.624,184.64315452575684
141.94337,171.10386631965642
88.17575,122.52931025822959
64.458336,93.75118601799011
35.92058,115.27549310048421
185.571,103.67747294108072
146.25273,161.80654294967653
158.87184,116.45484739939373
114.05141,175.12804883321124
25.336754,44.13296405792235
44.578087,49.50832438667615
66.57544,145.29395699183144
334.9396,126.09101587613422
106.056335,133.01777562459313
215.24211,119.39610774040221
226.78572,90.95373648643493
97.31936,126.467124265035
47.302128,16.43032422622045
12.082665,110.1432646115621
212.60152,139.9169343217214
148.19893,105.61372226715086
78.90101,115.17504689852396
72.336586,163.73567625681554
19.01763,83.06523713429767
119.792114,130.51199688275653
308.97076,115.65476922671
132.99309,211.61581143697103
28.055628,90.51495412508646
86.21433,92.88037532170613
77.534584,123.0008420308431
230.85797,167.59281470616662
78.2414,122.16955371856687
140.15823,97.3198138332367
128.65388,163.75419136047364
83.80479,78.11954218228658
104.543625,116.73028771082562
94.650215,106.55887646993
147.62163,154.20366872787474
128.78235,144.89646214803062
169.17657,139.15052558898924
131.6148,130.78610608100894
171.94681,146.64701513926187
92.82397,130.00127020517982
114.86447,142.75561995188394
49.892258,140.75697056452435
104.899124,110.9848767153422
82.263374,133.91359403610232
106.97851,134.24561137517293
270.0276,163.1662031364441
59.281532,138.549407342275
88.46457,96.25773286819458
275.62686,143.5960150782267
204.32716,154.41775862375894
181.53111,136.93488924026485
69.33689,120.01583814938864
148.24849,166.11981395721435
58.09913,145.89971197128295
96.56247,123.9676038487752
81.471725,126.2724622853597
56.791466,114.4661305363973
202.02069,105.87345415433246
115.12994,122.26849424044292
103.79902,124.1245603656769
101.15204,164.83330470720924
78.19396,55.0489271291097
117.87479,100.68404879570005
66.99882,108.70801802953085
151.15257,172.64566252390546
101.57475,150.93973851521812
194.70737,150.16396242777503
196.00467,178.5075872675578
172.03276,175.08218067804978
88.88312,66.53060917536418
206.10963,165.40844978332515
182.64966,125.6448806508382
92.406815,97.40758696873982
224.38936,159.45340937614438
168.80937,207.10146156311035
63.157295,138.20962850570677
14.964114,37.98633812904358
154.23389,209.02607219696048
198.74667,151.16462121327714
183.18709,234.26876851399734
189.31386,211.41292322794598
189.54713,143.4927281443278
121.32017,156.95303864796958
106.278305,137.32579288482665
151.03004,185.14709866841636
14.138543,33.000052677790315
44.119057,44.55955247561137
15.681975,59.79733476956685
14.308277,23.523321574529017
13.643066,62.05446283459663
21.538136,35.73735071182251
35.06107,37.94894872983296
21.638859,20.40471730232239
10.389529,16.19004854718844
50.23172,110.20547833442689
12.524675,25.5463676627477
11.52487,15.695841180483502
77.8896,37.44526682535807
13.180071,57.215557136535644
19.03481,17.7031423219045
11.580791,12.062710975011191
13.401217,14.596856965621317
16.147177,20.868596477508547
18.891653,117.8445681921641
85.5552,37.320984779993694
10.5995,11.280555464426675
10.888708,75.45846874952316
24.1621,35.5337031586965
16.112719,51.981246674855555
11.664615,11.864914277394611
13.253899,12.356038713455199
12.361265,18.89708462238312
13.829307,22.90960082054138
12.574799,13.597163913249966
12.848548,15.777625794410703
10.696927,14.196091181437176
74.39415,118.90779092152916
10.737185,20.708094517389938
11.258237,57.23326176563899
11.04901,39.391410414377845
11.636742,39.64837272644043
14.655637,16.795641017754875
12.103148,13.395484402974446
129.38406,104.3100137901306
10.831689,13.596932143370312
76.30667,156.65628372828166
60.904068,173.62997039794922
11.038535,20.158305206298827
10.338997,13.56460869789124
78.14404,195.98569763183596
46.87503,24.715686375300088
10.794104,13.87720892270406
86.08794,89.44621845881146
11.014471,13.332477827072147
104.514534,118.58147493680319
11.008118,19.427319933176037
59.258095,136.94232758839925
14.097685,25.227024974823
11.244361,13.153957945505779
127.03261,142.45653309186298
12.35688,23.337059087753296
19.276997,21.52386429468791
73.10256,127.51358149846398
10.363451,31.626164035797117
63.231068,136.2736459732056
123.67722,98.09132668177286
14.368533,48.63057068824768
16.63758,22.597539532979326
162.34665,152.61021832784013
18.970165,25.011660095850626
80.04063,132.39366271972656
150.54364,143.32850818634034
17.464254,34.80819092114766
188.83113,140.09917089462277
192.80974,175.32207839330036
40.75247,136.79653816223146
17.755852,34.91204735438029
24.653868,19.708438100814817
89.11843,139.10142256418862
179.64297,190.45983151753742
56.648083,170.32119590759277
20.49396,33.35200023969015
213.04343,30.416415596008296
73.08553,130.34931193033853
178.15152,148.67291301727292
212.40771,158.23101448376974
75.44505,92.26090724309286
19.343592,20.24078589121501
16.148006,25.548513854344687
143.51428,107.11471202214558
100.7913,160.23536407470704
19.053186,14.507284657160442
183.18813,147.32653747558592
26.100906,27.699562069574995
58.008892,19.382571824391682
99.921074,138.7083448155721
92.445885,126.39303142547607
156.34962,141.76603577931724
160.1345,142.94823561350503
20.73342,50.332503490448
203.74841,175.46083338419595
146.96153,131.06829652150472
25.609169,28.725795246760054
125.29148,150.17648771921796
131.7611,134.66774538675946
173.38171,147.53537970225017
194.36536,156.00753459294637
201.7092,151.23286562601726
11.148219,23.18011806488037
134.13683,143.3976291688283
185.0165,142.27802642822266
90.7697,34.68014094988505
129.24045,120.90300586382547
11.605246,22.909510685602825
127.07052,150.5351752090454
138.26364,136.01718566894533
91.37052,113.85173013051353
138.47267,154.4793078994751
154.42189,141.69544706344607
45.967525,116.26662490844727
168.50359,161.745085550944
225.84094,199.16595324198406
179.01398,127.77081998189291
132.47928,152.3632677523295
180.30978,95.72481150309244
202.25284,183.02625988006588
64.17929,64.80129726727802
214.48206,157.2070120684306
216.45874,135.64464030901593
193.47136,178.77654094696044
243.31134,169.2386501439412
195.12761,131.223054822286
145.28204,134.95355281829833
185.28271,199.68079471588132
128.06178,157.61330030441283
182.33179,173.0979303487142
181.99663,116.29105472882591
79.7675,106.48824549992878
11.090117,17.523381226857502
183.34134,138.16077870686848
192.16408,175.76718444824218
105.081474,121.72151830037436
284.76306,240.88983034769691
37.72931,57.664765701293945
185.3866,165.63150063196815
180.15007,145.19459348042807
95.48792,123.6423387400309
232.55978,174.65318029721573
30.155437,75.28498993873595
179.30518,138.8096016629537
164.36484,160.02811105092366
190.8993,171.455838394165
217.64076,218.78629114786784
19.747505,28.83862488746643
236.25713,135.3544058418274
70.12537,175.4307737223307
197.56923,162.67221887270608
140.31448,160.03760556538896
203.55905,163.61326543172197
223.33865,146.62708163261416
294.1983,161.16916725158694
177.06924,183.00854441324867
184.30873,164.0744886175791
183.89072,176.92877249399822
113.67063,110.75734185536703
39.066967,24.347632671991978
120.76062,114.12649967829385
124.36839,157.15727014541625
150.64197,113.18248425801596
18.346424,33.82342740058898
50.446026,61.97160396893818
153.61958,150.41627020517984
40.781677,100.09592653910322
